,source,active,quantity,quantity_annual,quantity_cumulative,cost,cost_annual,cost_cumulative,t_interval,consequence-cost
1032,pole_saver_rod,False,0.0,0.0,0.0,0.0,0.0,0.0,96.0,500000.0
1033,pole_saver_rod,True,,,,,,,96.0,500000.0
1034,termite_treatment,False,,,,,,,96.0,500000.0
1035,termite_treatment,True,0.025,2.7274710888064588e-05,0.135,2.5,0.0027274710888064587,13.5,96.0,500000.0
1036,risk,False,,,,,,,99.0,500000.0
1037,risk,True,0.005,5.7703737471076e-06,0.05499999999999999,2500.0,2.8851868735538,27500.0,99.0,500000.0
1038,conditional_failure,False,,,,,,,99.0,500000.0
1039,conditional_failure,True,0.03,3.46222424826456e-05,0.21000000000000005,105.0,0.1211778486892596,735.0,99.0,500000.0
1040,functional_failure,False,,,,,,,99.0,500000.0
1041,functional_failure,True,0.005,5.7703737471076e-06,0.05499999999999999,35.0,0.0403926162297532,385.0,99.0,500000.0
1042,inspection_groundline,False,,,,,,,99.0,500000.0
1043,inspection_groundline,True,0.965,0.0011136821331917668,6.955,48.25,0.05568410665958834,347.75,99.0,500000.0
1044,inspection_protection,False,,,,,,,99.0,500000.0
1045,inspection_protection,True,0.995,0.0011483043756744123,71.87,0.0,0.0,0.0,99.0,500000.0
1046,pole_saver_rod,False,0.0,0.0,0.0,0.0,0.0,0.0,99.0,500000.0
1047,pole_saver_rod,True,,,,,,,99.0,500000.0
1048,termite_treatment,False,,,,,,,99.0,500000.0
1049,termite_treatment,True,0.03,3.46222424826456e-05,0.15500000000000003,3.0,0.0034622242482645602,15.5,99.0,500000.0
1050,risk,False,,,,,,,102.0,500000.0
1051,risk,True,0.005,5.602115358759468e-06,0.04,2500.0,2.801057679379734,20000.0,102.0,500000.0
1052,conditional_failure,False,,,,,,,102.0,500000.0
1053,conditional_failure,True,0.035,3.921480751131628e-05,0.2500000000000001,122.50000000000001,0.13725182628960697,875.0,102.0,500000.0
1054,functional_failure,False,,,,,,,102.0,500000.0
1055,functional_failure,True,0.005,5.602115358759468e-06,0.04,35.0,0.03921480751131627,280.0,102.0,500000.0
1056,inspection_groundline,False,,,,,,,102.0,500000.0
1057,inspection_groundline,True,0.975,0.0010924124949580963,7.115,48.75,0.05462062474790481,355.75,102.0,500000.0
1058,inspection_protection,False,,,,,,,102.0,500000.0
1059,inspection_protection,True,1.0,0.0011204230717518934,74.055,0.0,0.0,0.0,102.0,500000.0
1060,pole_saver_rod,False,0.0,0.0,0.0,0.0,0.0,0.0,102.0,500000.0
1061,pole_saver_rod,True,,,,,,,102.0,500000.0
1062,termite_treatment,False,,,,,,,102.0,500000.0
1063,termite_treatment,True,0.035,3.921480751131628e-05,0.185,3.5000000000000004,0.003921480751131628,18.5,102.0,500000.0
1064,risk,False,,,,,,,105.0,500000.0
1065,risk,True,0.005,5.807841747928053e-06,0.06999999999999999,2500.0,2.9039208739640263,35000.0,105.0,500000.0
1066,conditional_failure,False,,,,,,,105.0,500000.0
1067,conditional_failure,True,0.025,2.9039208739640266e-05,0.23000000000000012,87.5,0.10163723058874093,805.0,105.0,500000.0
1068,functional_failure,False,,,,,,,105.0,500000.0
1069,functional_failure,True,0.005,5.807841747928053e-06,0.06999999999999999,35.0,0.04065489223549637,490.0,105.0,500000.0
1070,inspection_groundline,False,,,,,,,105.0,500000.0
1071,inspection_groundline,True,0.94,0.0010918742486104738,6.695,47.0,0.054593712430523696,334.75,105.0,500000.0
1072,inspection_protection,False,,,,,,,105.0,500000.0
1073,inspection_protection,True,1.0,0.0011615683495856104,71.39499999999992,0.0,0.0,0.0,105.0,500000.0
1074,pole_saver_rod,False,0.0,0.0,0.0,0.0,0.0,0.0,105.0,500000.0
1075,pole_saver_rod,True,,,,,,,105.0,500000.0
1076,termite_treatment,False,,,,,,,105.0,500000.0
1077,termite_treatment,True,0.025,2.9039208739640266e-05,0.14500000000000002,2.5,0.0029039208739640265,14.5,105.0,500000.0
1078,risk,False,,,,,,,108.0,500000.0
1079,risk,True,0.005,5.6183247279326244e-06,0.05499999999999999,2500.0,2.8091623639663124,27500.0,108.0,500000.0
1080,conditional_failure,False,,,,,,,108.0,500000.0
1081,conditional_failure,True,0.05,5.618324727932625e-05,0.2500000000000001,175.0,0.19664136547764186,875.0,108.0,500000.0
1082,functional_failure,False,,,,,,,108.0,500000.0
1083,functional_failure,True,0.005,5.6183247279326244e-06,0.05499999999999999,35.0,0.039328273095528374,385.0,108.0,500000.0
1084,inspection_groundline,False,,,,,,,108.0,500000.0
1085,inspection_groundline,True,0.975,0.0010955733219468618,6.570000000000001,48.75,0.05477866609734309,328.5,108.0,500000.0
1086,inspection_protection,False,,,,,,,108.0,500000.0
1087,inspection_protection,True,1.0,0.001123664945586525,73.92500000000003,0.0,0.0,0.0,108.0,500000.0
1088,pole_saver_rod,False,0.0,0.0,0.0,0.0,0.0,0.0,108.0,500000.0
1089,pole_saver_rod,True,,,,,,,108.0,500000.0
1090,termite_treatment,False,,,,,,,108.0,500000.0
1091,termite_treatment,True,0.03,3.370994836759575e-05,0.125,3.0,0.003370994836759575,12.5,108.0,500000.0
1092,risk,False,,,,,,,111.0,500000.0
1093,risk,True,0.005,5.3099412720495315e-06,0.02,2500.0,2.654970636024766,10000.0,111.0,500000.0
1094,conditional_failure,False,,,,,,,111.0,500000.0
1095,conditional_failure,True,0.04,4.247953017639625e-05,0.22500000000000012,140.0,0.14867835561738688,787.5,111.0,500000.0
1096,functional_failure,False,,,,,,,111.0,500000.0
1097,functional_failure,True,0.005,5.3099412720495315e-06,0.02,35.0,0.03716958890434672,140.0,111.0,500000.0
1098,inspection_groundline,False,,,,,,,111.0,500000.0
1099,inspection_groundline,True,0.975,0.0010354385480496585,6.95,48.75,0.05177192740248293,347.5,111.0,500000.0
1100,inspection_protection,False,,,,,,,111.0,500000.0
1101,inspection_protection,True,1.0,0.0010619882544099062,78.165,0.0,0.0,0.0,111.0,500000.0
1102,pole_saver_rod,False,0.0,0.0,0.0,0.0,0.0,0.0,111.0,500000.0
1103,pole_saver_rod,True,,,,,,,111.0,500000.0
1104,termite_treatment,False,,,,,,,111.0,500000.0
1105,termite_treatment,True,0.03,3.1859647632297184e-05,0.155,3.0,0.003185964763229719,15.5,111.0,500000.0
1106,risk,False,,,,,,,114.0,500000.0
1107,risk,True,0.01,1.068627241445639e-05,0.085,5000.0,5.343136207228195,42500.0,114.0,500000.0
1108,conditional_failure,False,,,,,,,114.0,500000.0
1109,conditional_failure,True,0.035,3.740195345059737e-05,0.20500000000000007,122.50000000000001,0.13090683707709078,717.5,114.0,500000.0
1110,functional_failure,False,,,,,,,114.0,500000.0
1111,functional_failure,True,0.01,1.068627241445639e-05,0.085,70.0,0.07480390690119473,595.0,114.0,500000.0
1112,inspection_groundline,False,,,,,,,114.0,500000.0
1113,inspection_groundline,True,0.985,0.0010525978328239543,6.755,49.25,0.05262989164119772,337.75,114.0,500000.0
1114,inspection_protection,False,,,,,,,114.0,500000.0
1115,inspection_protection,True,1.0,0.001068627241445639,77.67999999999995,0.0,0.0,0.0,114.0,500000.0
1116,pole_saver_rod,False,0.0,0.0,0.0,0.0,0.0,0.0,114.0,500000.0
1117,pole_saver_rod,True,,,,,,,114.0,500000.0
1118,termite_treatment,False,,,,,,,114.0,500000.0
1119,termite_treatment,True,0.035,3.740195345059737e-05,0.13,3.5000000000000004,0.003740195345059737,13.0,114.0,500000.0
1120,risk,False,,,,,,,117.0,500000.0
1121,risk,True,0.005,5.605506849929371e-06,0.05499999999999999,2500.0,2.8027534249646853,27500.0,117.0,500000.0
1122,conditional_failure,False,,,,,,,117.0,500000.0
1123,conditional_failure,True,0.045,5.044956164936433e-05,0.23000000000000012,157.5,0.17657346577277516,805.0,117.0,500000.0
1124,functional_failure,False,,,,,,,117.0,500000.0
1125,functional_failure,True,0.005,5.605506849929371e-06,0.05499999999999999,35.0,0.03923854794950559,385.0,117.0,500000.0
1126,inspection_groundline,False,,,,,,,117.0,500000.0
1127,inspection_groundline,True,0.985,0.001104284849436086,6.3100000000000005,49.25,0.0552142424718043,315.5,117.0,500000.0
1128,inspection_protection,False,,,,,,,117.0,500000.0
1129,inspection_protection,True,1.0,0.0011211013699858742,74.02499999999999,0.0,0.0,0.0,117.0,500000.0
1130,pole_saver_rod,False,0.0,0.0,0.0,0.0,0.0,0.0,117.0,500000.0
1131,pole_saver_rod,True,,,,,,,117.0,500000.0
1132,termite_treatment,False,,,,,,,117.0,500000.0
1133,termite_treatment,True,0.045,5.044956164936433e-05,0.19999999999999996,4.5,0.005044956164936433,20.0,117.0,500000.0
1134,risk,False,,,,,,,120.0,500000.0
1135,risk,True,0.01,1.0862421994232054e-05,0.10500000000000002,5000.0,5.431210997116027,52500.0,120.0,500000.0
1136,conditional_failure,False,,,,,,,120.0,500000.0
1137,conditional_failure,True,0.035,3.801847697981219e-05,0.19500000000000012,122.50000000000001,0.13306466942934267,682.5,120.0,500000.0
1138,functional_failure,False,,,,,,,120.0,500000.0
1139,functional_failure,True,0.01,1.0862421994232054e-05,0.10500000000000002,70.0,0.07603695395962437,735.0,120.0,500000.0
1140,inspection_groundline,False,,,,,,,120.0,500000.0
1141,inspection_groundline,True,0.98,0.0010645173554347412,6.130000000000001,49.0,0.053225867771737066,306.5,120.0,500000.0
1142,inspection_protection,False,,,,,,,120.0,500000.0
1143,inspection_protection,True,1.0,0.0010862421994232054,76.49000000000002,0.0,0.0,0.0,120.0,500000.0
1144,pole_saver_rod,False,0.0,0.0,0.0,0.0,0.0,0.0,120.0,500000.0
1145,pole_saver_rod,True,,,,,,,120.0,500000.0
1146,termite_treatment,False,,,,,,,120.0,500000.0
1147,termite_treatment,True,0.05,5.431210997116027e-05,0.15000000000000002,5.0,0.005431210997116027,15.0,120.0,500000.0
1148,risk,False,,,,,,,0.0,1000000.0
1149,risk,True,0.01,1.0941218304658224e-05,0.06499999999999999,10000.0,10.941218304658223,65000.0,0.0,1000000.0
1150,conditional_failure,False,,,,,,,0.0,1000000.0
1151,conditional_failure,True,0.01,1.0941218304658224e-05,0.24000000000000013,35.0,0.03829426406630378,840.0,0.0,1000000.0
1152,functional_failure,False,,,,,,,0.0,1000000.0
1153,functional_failure,True,0.01,1.0941218304658224e-05,0.06499999999999999,70.0,0.07658852813260757,455.0,0.0,1000000.0
1154,inspection_groundline,False,,,,,,,0.0,1000000.0
1155,inspection_groundline,True,0.985,0.0010777100030088349,676.7300000000002,49.25,0.05388550015044175,33836.5,0.0,1000000.0
1156,inspection_protection,False,,,,,,,0.0,1000000.0
1157,inspection_protection,True,1.0,0.0010941218304658224,75.84999999999998,0.0,0.0,0.0,0.0,1000000.0
1158,pole_saver_rod,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0
1159,pole_saver_rod,True,,,,,,,0.0,1000000.0
1160,termite_treatment,False,,,,,,,0.0,1000000.0
1161,termite_treatment,True,0.01,1.0941218304658224e-05,0.23000000000000012,1.0,0.0010941218304658224,23.0,0.0,1000000.0
1162,risk,False,,,,,,,3.0,1000000.0
1163,risk,True,0.005,5.298574683410163e-06,0.075,5000.0,5.298574683410163,75000.0,3.0,1000000.0
1164,conditional_failure,False,,,,,,,3.0,1000000.0
1165,conditional_failure,True,0.01,1.0597149366820326e-05,0.22500000000000012,35.0,0.03709002278387114,787.5,3.0,1000000.0
1166,functional_failure,False,,,,,,,3.0,1000000.0
1167,functional_failure,True,0.005,5.298574683410163e-06,0.075,35.0,0.03709002278387114,525.0,3.0,1000000.0
1168,inspection_groundline,False,,,,,,,3.0,1000000.0
1169,inspection_groundline,True,0.98,0.0010385206379483918,235.68500000000054,49.0,0.051926031897419594,11784.25,3.0,1000000.0
1170,inspection_protection,False,,,,,,,3.0,1000000.0
1171,inspection_protection,True,1.0,0.0010597149366820325,78.32,0.0,0.0,0.0,3.0,1000000.0
1172,pole_saver_rod,False,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1000000.0
1173,pole_saver_rod,True,,,,,,,3.0,1000000.0
1174,termite_treatment,False,,,,,,,3.0,1000000.0
1175,termite_treatment,True,0.01,1.0597149366820326e-05,0.24000000000000013,1.0,0.0010597149366820325,24.0,3.0,1000000.0
1176,risk,False,,,,,,,6.0,1000000.0
1177,risk,True,0.01,1.0436180149341738e-05,0.06999999999999999,10000.0,10.436180149341737,70000.0,6.0,1000000.0
1178,conditional_failure,False,,,,,,,6.0,1000000.0
1179,conditional_failure,True,0.01,1.0436180149341738e-05,0.2050000000000001,35.0,0.03652663052269608,717.5,6.0,1000000.0
1180,functional_failure,False,,,,,,,6.0,1000000.0
1181,functional_failure,True,0.01,1.0436180149341738e-05,0.06999999999999999,70.0,0.07305326104539216,490.0,6.0,1000000.0
1182,inspection_groundline,False,,,,,,,6.0,1000000.0
1183,inspection_groundline,True,0.99,0.001033181834784832,120.25499999999994,49.5,0.0516590917392416,6012.75,6.0,1000000.0
1184,inspection_protection,False,,,,,,,6.0,1000000.0
1185,inspection_protection,True,1.0,0.0010436180149341738,79.56999999999998,0.0,0.0,0.0,6.0,1000000.0
1186,pole_saver_rod,False,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1000000.0
1187,pole_saver_rod,True,,,,,,,6.0,1000000.0
1188,termite_treatment,False,,,,,,,6.0,1000000.0
1189,termite_treatment,True,0.01,1.0436180149341738e-05,0.2650000000000001,1.0,0.0010436180149341738,26.5,6.0,1000000.0
1190,risk,False,,,,,,,9.0,1000000.0
1191,risk,True,0.005,5.322489647757635e-06,0.049999999999999996,5000.0,5.322489647757635,50000.0,9.0,1000000.0
1192,conditional_failure,False,,,,,,,9.0,1000000.0
1193,conditional_failure,True,0.01,1.064497929551527e-05,0.27000000000000013,35.0,0.037257427534303444,945.0,9.0,1000000.0
1194,functional_failure,False,,,,,,,9.0,1000000.0
1195,functional_failure,True,0.005,5.322489647757635e-06,0.049999999999999996,35.0,0.037257427534303444,350.0,9.0,1000000.0
1196,inspection_groundline,False,,,,,,,9.0,1000000.0
1197,inspection_groundline,True,0.985,0.0010485304606082542,78.38499999999999,49.25,0.05242652303041271,3919.25,9.0,1000000.0
1198,inspection_protection,False,,,,,,,9.0,1000000.0
1199,inspection_protection,True,0.995,0.0010591754399037693,77.975,0.0,0.0,0.0,9.0,1000000.0
1200,pole_saver_rod,False,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1000000.0
1201,pole_saver_rod,True,,,,,,,9.0,1000000.0
1202,termite_treatment,False,,,,,,,9.0,1000000.0
1203,termite_treatment,True,0.01,1.064497929551527e-05,0.2500000000000001,1.0,0.001064497929551527,25.0,9.0,1000000.0
1204,risk,False,,,,,,,12.0,1000000.0
1205,risk,True,0.005,5.224360146491059e-06,0.06999999999999999,5000.0,5.224360146491059,70000.0,12.0,1000000.0
1206,conditional_failure,False,,,,,,,12.0,1000000.0
1207,conditional_failure,True,0.01,1.0448720292982119e-05,0.24500000000000013,35.0,0.03657052102543741,857.5,12.0,1000000.0
1208,functional_failure,False,,,,,,,12.0,1000000.0
1209,functional_failure,True,0.005,5.224360146491059e-06,0.06999999999999999,35.0,0.03657052102543741,490.0,12.0,1000000.0
1210,inspection_groundline,False,,,,,,,12.0,1000000.0
1211,inspection_groundline,True,0.995,0.0010396476691517207,60.18500000000002,49.75,0.05198238345758603,3009.25,12.0,1000000.0
1212,inspection_protection,False,,,,,,,12.0,1000000.0
1213,inspection_protection,True,1.0,0.0010448720292982117,79.465,0.0,0.0,0.0,12.0,1000000.0
1214,pole_saver_rod,False,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1000000.0
1215,pole_saver_rod,True,,,,,,,12.0,1000000.0
1216,termite_treatment,False,,,,,,,12.0,1000000.0
1217,termite_treatment,True,0.015,1.5673080439473174e-05,0.19500000000000006,1.5,0.0015673080439473177,19.5,12.0,1000000.0
1218,risk,False,,,,,,,15.0,1000000.0
1219,risk,True,0.005,5.190383257899763e-06,0.049999999999999996,5000.0,5.190383257899763,50000.0,15.0,1000000.0
1220,conditional_failure,False,,,,,,,15.0,1000000.0
1221,conditional_failure,True,0.01,1.0380766515799527e-05,0.2600000000000001,35.0,0.03633268280529834,910.0,15.0,1000000.0
1222,functional_failure,False,,,,,,,15.0,1000000.0
1223,functional_failure,True,0.005,5.190383257899763e-06,0.049999999999999996,35.0,0.03633268280529834,350.0,15.0,1000000.0
1224,inspection_groundline,False,,,,,,,15.0,1000000.0
1225,inspection_groundline,True,0.985,0.0010225055018062534,48.650000000000006,49.25,0.051125275090312665,2432.5,15.0,1000000.0
1226,inspection_protection,False,,,,,,,15.0,1000000.0
1227,inspection_protection,True,1.0,0.0010380766515799525,79.99499999999998,0.0,0.0,0.0,15.0,1000000.0
1228,pole_saver_rod,False,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1000000.0
1229,pole_saver_rod,True,,,,,,,15.0,1000000.0
1230,termite_treatment,False,,,,,,,15.0,1000000.0
1231,termite_treatment,True,0.02,2.0761533031599053e-05,0.19000000000000006,2.0,0.002076153303159905,19.0,15.0,1000000.0
1232,risk,False,,,,,,,18.0,1000000.0
1233,risk,True,0.005,5.179039391773614e-06,0.075,5000.0,5.179039391773614,75000.0,18.0,1000000.0
1234,conditional_failure,False,,,,,,,18.0,1000000.0
1235,conditional_failure,True,0.01,1.0358078783547228e-05,0.2050000000000001,35.0,0.0362532757424153,717.5,18.0,1000000.0
1236,functional_failure,False,,,,,,,18.0,1000000.0
1237,functional_failure,True,0.005,5.179039391773614e-06,0.075,35.0,0.0362532757424153,525.0,18.0,1000000.0
1238,inspection_groundline,False,,,,,,,18.0,1000000.0
1239,inspection_groundline,True,0.995,0.0010306288389629493,40.94,49.75,0.05153144194814746,2047.0,18.0,1000000.0
1240,inspection_protection,False,,,,,,,18.0,1000000.0
1241,inspection_protection,True,1.0,0.0010358078783547229,80.205,0.0,0.0,0.0,18.0,1000000.0
1242,pole_saver_rod,False,0.0,0.0,0.0,0.0,0.0,0.0,18.0,1000000.0
1243,pole_saver_rod,True,,,,,,,18.0,1000000.0
1244,termite_treatment,False,,,,,,,18.0,1000000.0
1245,termite_treatment,True,0.025,2.589519695886807e-05,0.2850000000000001,2.5,0.002589519695886807,28.5,18.0,1000000.0
1246,risk,False,,,,,,,21.0,1000000.0
1247,risk,True,0.005,5.292573460919638e-06,0.05999999999999999,5000.0,5.2925734609196375,60000.0,21.0,1000000.0
1248,conditional_failure,False,,,,,,,21.0,1000000.0
1249,conditional_failure,True,0.015,1.5877720382758912e-05,0.27000000000000013,52.5,0.05557202133965619,945.0,21.0,1000000.0
1250,functional_failure,False,,,,,,,21.0,1000000.0
1251,functional_failure,True,0.005,5.292573460919638e-06,0.05999999999999999,35.0,0.03704801422643746,420.0,21.0,1000000.0
1252,inspection_groundline,False,,,,,,,21.0,1000000.0
1253,inspection_groundline,True,0.99,0.0010479295452620883,34.065000000000005,49.5,0.05239647726310441,1703.25,21.0,1000000.0
1254,inspection_protection,False,,,,,,,21.0,1000000.0
1255,inspection_protection,True,0.995,0.001053222118723008,78.41499999999999,0.0,0.0,0.0,21.0,1000000.0
1256,pole_saver_rod,False,0.0,0.0,0.0,0.0,0.0,0.0,21.0,1000000.0
1257,pole_saver_rod,True,,,,,,,21.0,1000000.0
1258,termite_treatment,False,,,,,,,21.0,1000000.0
1259,termite_treatment,True,0.015,1.5877720382758912e-05,0.2300000000000001,1.5,0.0015877720382758912,23.0,21.0,1000000.0
1260,risk,False,,,,,,,24.0,1000000.0
1261,risk,True,0.005,5.071894098851216e-06,0.05999999999999999,5000.0,5.071894098851216,60000.0,24.0,1000000.0
1262,conditional_failure,False,,,,,,,24.0,1000000.0
1263,conditional_failure,True,0.01,1.0143788197702431e-05,0.22500000000000012,35.0,0.03550325869195851,787.5,24.0,1000000.0
1264,functional_failure,False,,,,,,,24.0,1000000.0
1265,functional_failure,True,0.005,5.071894098851216e-06,0.05999999999999999,35.0,0.03550325869195851,420.0,24.0,1000000.0
1266,inspection_groundline,False,,,,,,,24.0,1000000.0
1267,inspection_groundline,True,0.975,0.000989019349275987,31.49,48.75,0.04945096746379935,1574.5,24.0,1000000.0
1268,inspection_protection,False,,,,,,,24.0,1000000.0
1269,inspection_protection,True,1.0,0.0010143788197702432,81.86000000000003,0.0,0.0,0.0,24.0,1000000.0
1270,pole_saver_rod,False,0.0,0.0,0.0,0.0,0.0,0.0,24.0,1000000.0
1271,pole_saver_rod,True,,,,,,,24.0,1000000.0
1272,termite_treatment,False,,,,,,,24.0,1000000.0
1273,termite_treatment,True,0.02,2.0287576395404863e-05,0.21500000000000008,2.0,0.0020287576395404865,21.5,24.0,1000000.0
1274,risk,False,,,,,,,27.0,1000000.0
1275,risk,True,0.01,1.10153995285409e-05,0.05499999999999999,10000.0,11.0153995285409,55000.0,27.0,1000000.0
1276,conditional_failure,False,,,,,,,27.0,1000000.0
1277,conditional_failure,True,0.01,1.10153995285409e-05,0.1950000000000001,35.0,0.038553898349893145,682.5,27.0,1000000.0
1278,functional_failure,False,,,,,,,27.0,1000000.0
1279,functional_failure,True,0.01,1.10153995285409e-05,0.05499999999999999,70.0,0.07710779669978629,385.0,27.0,1000000.0
1280,inspection_groundline,False,,,,,,,27.0,1000000.0
1281,inspection_groundline,True,0.965,0.0010629860545041969,25.395000000000007,48.25,0.05314930272520984,1269.75,27.0,1000000.0
1282,inspection_protection,False,,,,,,,27.0,1000000.0
1283,inspection_protection,True,1.0,0.00110153995285409,75.30999999999996,0.0,0.0,0.0,27.0,1000000.0
1284,pole_saver_rod,False,0.0,0.0,0.0,0.0,0.0,0.0,27.0,1000000.0
1285,pole_saver_rod,True,,,,,,,27.0,1000000.0
1286,termite_treatment,False,,,,,,,27.0,1000000.0
1287,termite_treatment,True,0.03,3.30461985856227e-05,0.23000000000000004,3.0,0.00330461985856227,23.0,27.0,1000000.0
1288,risk,False,,,,,,,30.0,1000000.0
1289,risk,True,0.01,1.0743965920140102e-05,0.05999999999999999,10000.0,10.743965920140102,60000.0,30.0,1000000.0
1290,conditional_failure,False,,,,,,,30.0,1000000.0
1291,conditional_failure,True,0.01,1.0743965920140102e-05,0.23000000000000015,35.0,0.037603880720490354,805.0,30.0,1000000.0
1292,functional_failure,False,,,,,,,30.0,1000000.0
1293,functional_failure,True,0.01,1.0743965920140102e-05,0.05999999999999999,70.0,0.07520776144098071,420.0,30.0,1000000.0
1294,inspection_groundline,False,,,,,,,30.0,1000000.0
1295,inspection_groundline,True,0.945,0.0010153047794532394,23.66,47.25,0.050765238972661976,1183.0,30.0,1000000.0
1296,inspection_protection,False,,,,,,,30.0,1000000.0
1297,inspection_protection,True,1.0,0.0010743965920140101,77.27499999999998,0.0,0.0,0.0,30.0,1000000.0
1298,pole_saver_rod,False,0.0,0.0,0.0,0.0,0.0,0.0,30.0,1000000.0
1299,pole_saver_rod,True,,,,,,,30.0,1000000.0
1300,termite_treatment,False,,,,,,,30.0,1000000.0
1301,termite_treatment,True,0.02,2.1487931840280204e-05,0.24500000000000008,2.0,0.0021487931840280202,24.5,30.0,1000000.0
1302,risk,False,,,,,,,33.0,1000000.0
1303,risk,True,0.005,5.3806833467850415e-06,0.030000000000000002,5000.0,5.380683346785042,30000.0,33.0,1000000.0
1304,conditional_failure,False,,,,,,,33.0,1000000.0
1305,conditional_failure,True,0.02,2.1522733387140166e-05,0.2650000000000001,70.0,0.07532956685499058,927.5,33.0,1000000.0
1306,functional_failure,False,,,,,,,33.0,1000000.0
1307,functional_failure,True,0.005,5.3806833467850415e-06,0.030000000000000002,35.0,0.03766478342749529,210.0,33.0,1000000.0
1308,inspection_groundline,False,,,,,,,33.0,1000000.0
1309,inspection_groundline,True,0.985,0.0010599946193166532,21.625,49.25,0.05299973096583266,1081.25,33.0,1000000.0
1310,inspection_protection,False,,,,,,,33.0,1000000.0
1311,inspection_protection,True,1.0,0.0010761366693570083,77.12,0.0,0.0,0.0,33.0,1000000.0
1312,pole_saver_rod,False,0.0,0.0,0.0,0.0,0.0,0.0,33.0,1000000.0
1313,pole_saver_rod,True,,,,,,,33.0,1000000.0
1314,termite_treatment,False,,,,,,,33.0,1000000.0
1315,termite_treatment,True,0.03,3.228410008071025e-05,0.185,3.0,0.003228410008071025,18.5,33.0,1000000.0
1316,risk,False,,,,,,,36.0,1000000.0
1317,risk,True,0.005,5.484831697939349e-06,0.030000000000000002,5000.0,5.484831697939349,30000.0,36.0,1000000.0
1318,conditional_failure,False,,,,,,,36.0,1000000.0
1319,conditional_failure,True,0.01,1.0969663395878698e-05,0.24500000000000013,35.0,0.03839382188557544,857.5,36.0,1000000.0
1320,functional_failure,False,,,,,,,36.0,1000000.0
1321,functional_failure,True,0.005,5.484831697939349e-06,0.030000000000000002,35.0,0.03839382188557544,210.0,36.0,1000000.0
1322,inspection_groundline,False,,,,,,,36.0,1000000.0
1323,inspection_groundline,True,0.98,0.0010750270127961124,19.209999999999997,49.0,0.053751350639805615,960.5,36.0,1000000.0
1324,inspection_protection,False,,,,,,,36.0,1000000.0
1325,inspection_protection,True,1.0,0.0010969663395878698,75.70000000000002,0.0,0.0,0.0,36.0,1000000.0
1326,pole_saver_rod,False,0.0,0.0,0.0,0.0,0.0,0.0,36.0,1000000.0
1327,pole_saver_rod,True,,,,,,,36.0,1000000.0
1328,termite_treatment,False,,,,,,,36.0,1000000.0
1329,termite_treatment,True,0.02,2.1939326791757396e-05,0.23000000000000004,2.0,0.0021939326791757395,23.0,36.0,1000000.0
1330,risk,False,,,,,,,39.0,1000000.0
1331,risk,True,0.01,1.0904293020162038e-05,0.045,10000.0,10.904293020162036,45000.0,39.0,1000000.0
1332,conditional_failure,False,,,,,,,39.0,1000000.0
1333,conditional_failure,True,0.015,1.6356439530243057e-05,0.21500000000000014,52.5,0.0572475383558507,752.5,39.0,1000000.0
1334,functional_failure,False,,,,,,,39.0,1000000.0
1335,functional_failure,True,0.01,1.0904293020162038e-05,0.045,70.0,0.07633005114113427,315.0,39.0,1000000.0
1336,inspection_groundline,False,,,,,,,39.0,1000000.0
1337,inspection_groundline,True,0.98,0.0010686207159758797,17.984999999999996,49.0,0.053431035798793984,899.25,39.0,1000000.0
1338,inspection_protection,False,,,,,,,39.0,1000000.0
1339,inspection_protection,True,1.0,0.0010904293020162037,76.11999999999996,0.0,0.0,0.0,39.0,1000000.0
1340,pole_saver_rod,False,0.0,0.0,0.0,0.0,0.0,0.0,39.0,1000000.0
1341,pole_saver_rod,True,,,,,,,39.0,1000000.0
1342,termite_treatment,False,,,,,,,39.0,1000000.0
1343,termite_treatment,True,0.03,3.2712879060486114e-05,0.24000000000000005,3.0,0.003271287906048611,24.0,39.0,1000000.0
1344,risk,False,,,,,,,42.0,1000000.0
1345,risk,True,0.005,5.479181848566372e-06,0.049999999999999996,5000.0,5.479181848566372,50000.0,42.0,1000000.0
1346,conditional_failure,False,,,,,,,42.0,1000000.0
1347,conditional_failure,True,0.015,1.6437545545699116e-05,0.1950000000000001,52.5,0.05753140940994691,682.5,42.0,1000000.0
1348,functional_failure,False,,,,,,,42.0,1000000.0
1349,functional_failure,True,0.005,5.479181848566372e-06,0.049999999999999996,35.0,0.03835427293996461,350.0,42.0,1000000.0
1350,inspection_groundline,False,,,,,,,42.0,1000000.0
1351,inspection_groundline,True,0.99,0.0010848780060161416,16.525,49.5,0.054243900300807085,826.25,42.0,1000000.0
1352,inspection_protection,False,,,,,,,42.0,1000000.0
1353,inspection_protection,True,1.0,0.0010958363697132745,75.75499999999994,0.0,0.0,0.0,42.0,1000000.0
1354,pole_saver_rod,False,0.0,0.0,0.0,0.0,0.0,0.0,42.0,1000000.0
1355,pole_saver_rod,True,,,,,,,42.0,1000000.0
1356,termite_treatment,False,,,,,,,42.0,1000000.0
